"dataset","subject_id","activity","tBodyAcc.mean.X","tBodyAcc.mean.Y","tBodyAcc.mean.Z","tBodyAcc.std.X","tBodyAcc.std.Y","tBodyAcc.std.Z","tGravityAcc.mean.X","tGravityAcc.mean.Y","tGravityAcc.mean.Z","tGravityAcc.std.X","tGravityAcc.std.Y","tGravityAcc.std.Z","tBodyAccJerk.mean.X","tBodyAccJerk.mean.Y","tBodyAccJerk.mean.Z","tBodyAccJerk.std.X","tBodyAccJerk.std.Y","tBodyAccJerk.std.Z","tBodyGyro.mean.X","tBodyGyro.mean.Y","tBodyGyro.mean.Z","tBodyGyro.std.X","tBodyGyro.std.Y","tBodyGyro.std.Z","tBodyGyroJerk.mean.X","tBodyGyroJerk.mean.Y","tBodyGyroJerk.mean.Z","tBodyGyroJerk.std.X","tBodyGyroJerk.std.Y","tBodyGyroJerk.std.Z","tBodyAccMag.mean","tBodyAccMag.std","tGravityAccMag.mean","tGravityAccMag.std","tBodyAccJerkMag.mean","tBodyAccJerkMag.std","tBodyGyroMag.mean","tBodyGyroMag.std","tBodyGyroJerkMag.mean","tBodyGyroJerkMag.std","fBodyAcc.mean.X","fBodyAcc.mean.Y","fBodyAcc.mean.Z","fBodyAcc.std.X","fBodyAcc.std.Y","fBodyAcc.std.Z","fBodyAccJerk.mean.X","fBodyAccJerk.mean.Y","fBodyAccJerk.mean.Z","fBodyAccJerk.std.X","fBodyAccJerk.std.Y","fBodyAccJerk.std.Z","fBodyGyro.mean.X","fBodyGyro.mean.Y","fBodyGyro.mean.Z","fBodyGyro.std.X","fBodyGyro.std.Y","fBodyGyro.std.Z","fBodyAccMag.mean","fBodyAccMag.std","fBodyAccJerkMag.mean","fBodyAccJerkMag.std","fBodyGyroMag.mean","fBodyGyroMag.std","fBodyGyroJerkMag.mean","fBodyGyroJerkMag.std"
"train_set",19,"SITTING",0.2764282,-0.015038976,-0.11127488,-0.9834313,-0.97426836,-0.97017538,0.76292973,0.25979922,0.44488704,-0.98903922,-0.99377068,-0.97966265,0.0735576,0.013397223,0.0045222,-0.98807046,-0.99058704,-0.99253215,-0.025157462,-0.069803205,0.08225975,-0.99207592,-0.98094423,-0.98394248,-0.095131594,-0.036592977,-0.054564689,-0.99225773,-0.99146916,-0.99312707,-0.9791746,-0.98205777,-0.9791746,-0.98205777,-0.99082108,-0.99426763,-0.98367851,-0.98852194,-0.9925603,-0.99375891,-0.98797566,-0.98367581,-0.98539242,-0.98154262,-0.97055004,-0.96387406,-0.98828772,-0.99034155,-0.99047156,-0.98886306,-0.99159683,-0.99328069,-0.99046655,-0.9853732,-0.98690103,-0.99251526,-0.97857022,-0.9842563,-0.9890293,-0.9798935,-0.99273467,-0.99531536,-0.98996055,-0.98924061,-0.9935116,-0.99417163
"train_set",8,"STANDING",0.27735415,-0.01084381,-0.11384395,-0.99892523,-0.97638153,-0.99873542,0.97329793,-0.088409537,0.080192402,-0.99825887,-0.98355526,-0.99339765,0.076057529,0.010104069,-0.0025240842,-0.99686533,-0.98412458,-1,-0.026410145,-0.075131416,0.086091628,-0.99180474,-0.99247081,-0.98516797,-0.099745908,-0.041138083,-0.050777585,-0.99264618,-0.996943,-0.99502874,-0.99240021,-0.98970055,-0.99240021,-0.98970055,-0.99548886,-0.99772936,-0.98978803,-0.9931216,-0.99621043,-0.9966962,-0.99844097,-0.97881521,-0.99905219,-0.99918995,-0.97549943,-0.99770583,-0.99722736,-0.98321842,-0.99957492,-0.99667335,-0.98654448,-0.99892653,-0.99005457,-0.99373525,-0.98920322,-0.99228977,-0.99167109,-0.98505701,-0.99089666,-0.98945472,-0.99817133,-0.99558567,-0.99456388,-0.99304273,-0.99682594,-0.99633743
"test_set",10,"WALKING_UPSTAIRS",0.15857432,-0.0056115136,-0.11891751,-0.34571208,-0.064168938,-0.32792522,0.93020812,-0.25838337,0.0088744408,-0.95311701,-0.93469062,-0.96753243,0.18274415,0.17387829,0.02739333,-0.42854262,-0.23994089,-0.70002561,-0.59330589,0.34343619,0.13839262,-0.1843039,-0.054717977,-0.33727807,-0.49159098,-0.22962405,0.12363887,-0.52434476,-0.69245688,-0.48810484,-0.20507169,-0.42420224,-0.20507169,-0.42420224,-0.42634852,-0.39807143,0.071502282,0.22367163,-0.59731626,-0.69559192,-0.34323317,-0.10926539,-0.52682978,-0.34661134,-0.099649992,-0.2837168,-0.44329441,-0.26222038,-0.66317764,-0.46407264,-0.26745933,-0.7359024,-0.12057721,-0.35842847,-0.29055145,-0.20957763,0.085028611,-0.41385696,-0.36445386,-0.55005188,-0.33484691,-0.49187245,-0.12336906,0.22355188,-0.68136044,-0.73769141
"train_set",28,"WALKING_UPSTAIRS",0.2840015,-0.064989282,-0.11142948,-0.14263471,-0.16382011,-0.3497715,0.85284672,-0.3257179,-0.28822198,-0.89625661,-0.96821003,-0.80105543,0.28434204,-0.11760769,0.054861916,-0.12105829,-0.38924823,-0.62980636,-0.37985989,0.23808669,0.18222501,-0.39085368,-0.40997593,-0.23820852,0.0044799449,-0.27502419,-0.49059764,-0.41016355,-0.61547837,-0.57469734,-0.12625824,-0.19673989,-0.12625824,-0.19673989,-0.31332955,-0.17643582,-0.15190956,-0.4158908,-0.5598011,-0.58460673,-0.10708743,-0.22225776,-0.42594812,-0.15701353,-0.1864036,-0.35910458,-0.1247087,-0.41532117,-0.59905645,-0.1976091,-0.40156889,-0.65831809,-0.31210859,-0.39153605,-0.2037482,-0.41789657,-0.42578578,-0.31935249,-0.23210026,-0.30197925,-0.04529251,-0.38545626,-0.44803344,-0.49393815,-0.58256783,-0.61633676
"test_set",18,"LAYING",0.27958313,-0.017257054,-0.1086912,-0.99328405,-0.99061741,-0.98765899,-0.16396461,0.91782266,0.33248559,-0.99540212,-0.9989326,-0.99225218,0.067054768,0.012452553,0.0088784431,-0.99250918,-0.9869465,-0.98956412,-0.029452639,-0.06758764,0.080623369,-0.99817507,-0.98972737,-0.99421986,-0.098677904,-0.037927638,-0.049738015,-0.99768673,-0.99283401,-0.99449633,-0.99322691,-0.99433536,-0.99322691,-0.99433536,-0.99024575,-0.99399965,-0.99339569,-0.99152171,-0.99526229,-0.9942625,-0.99134562,-0.98782697,-0.98904449,-0.99421183,-0.99183886,-0.98681381,-0.99287934,-0.98728572,-0.98728634,-0.99270722,-0.98741806,-0.99048171,-0.99734988,-0.98944579,-0.99307546,-0.99843437,-0.9898936,-0.99513972,-0.99338991,-0.99509118,-0.99260622,-0.9950035,-0.99226435,-0.99223513,-0.99395919,-0.99475088
"train_set",21,"WALKING_DOWNSTAIRS",0.20198951,-0.0045509765,-0.068593054,0.12083156,0.31654657,0.11934648,0.88607992,-0.34182016,-0.19948152,-0.98329343,-0.91647998,-0.93166697,0.14140646,-0.25039285,-0.21946003,0.033580272,-0.049959339,0.025926499,-0.14675096,-0.0005394077,0.12926445,-0.31697715,-0.32867379,-0.39032346,-0.12322847,-0.070950845,-0.17263289,-0.52788084,-0.43289585,-0.40818753,0.18169191,0.32452104,0.18169191,0.32452104,-0.05103822,0.38152223,-0.21155721,-0.31209169,-0.48567094,-0.403672,0.087699867,0.23122611,0.15887214,0.13361128,0.27704187,0.0024732994,0.020229381,-0.12364842,0.10192789,-0.045876817,-0.031694838,-0.046335078,-0.32436652,-0.286204,-0.21910759,-0.32349418,-0.36109437,-0.51419425,0.42346586,0.059409209,0.30770688,0.46688557,-0.36341162,-0.39471919,-0.45897656,-0.37551177
"test_set",10,"SITTING",0.27931694,-0.020068037,-0.11260307,-0.99618979,-0.99210698,-0.98605603,0.96813755,-0.16207496,0.072674179,-0.99933821,-0.99589032,-0.99072361,0.074969841,0.007159911,0.010146494,-0.99385284,-0.99132274,-0.99123955,-0.028833781,-0.082812293,0.090683674,-0.99774792,-0.99407589,-0.99075347,-0.10053833,-0.043705113,-0.056012363,-0.99770227,-0.99535113,-0.99383585,-0.99352015,-0.99324411,-0.99352015,-0.99324411,-0.99288345,-0.99517703,-0.99414916,-0.99431174,-0.99638849,-0.99658871,-0.99551321,-0.99023732,-0.98683596,-0.99645721,-0.99261945,-0.9857345,-0.99424033,-0.99068985,-0.98946056,-0.99390677,-0.99285087,-0.99159087,-0.99679443,-0.9939389,-0.99161795,-0.99804118,-0.99412089,-0.99113161,-0.99334919,-0.99326,-0.99475976,-0.99395516,-0.99462506,-0.99488604,-0.99650258,-0.99658316
"train_set",17,"STANDING",0.26779951,-0.030974028,-0.15458166,-0.981532,-0.91898231,-0.9269932,0.93189007,-0.29939746,-0.047148058,-0.98460042,-0.9437948,-0.90128195,0.077127417,0.0088922571,-0.0073318844,-0.96873774,-0.96654294,-0.98432394,-0.032640267,-0.088312159,0.10332323,-0.94020371,-0.95519262,-0.95607809,-0.10457643,-0.013155824,-0.065540978,-0.97453367,-0.98291098,-0.97865936,-0.93584917,-0.94052986,-0.93584917,-0.94052986,-0.98267085,-0.95623303,-0.94495004,-0.92920308,-0.98461002,-0.97555203,-0.97517547,-0.94288357,-0.95903021,-0.98474265,-0.91238225,-0.91649888,-0.96653103,-0.9614208,-0.98067636,-0.97445865,-0.97696602,-0.98681436,-0.94907482,-0.95692796,-0.96016955,-0.93884947,-0.95435047,-0.95858221,-0.9560894,-0.94077045,-0.95225307,-0.96044252,-0.94541884,-0.93070261,-0.97816006,-0.97356922
"train_set",17,"SITTING",0.27634499,-0.018278809,-0.11133166,-0.9974367,-0.9970697,-0.9852067,0.96147186,0.064787429,-0.1088203,-0.99586661,-0.99665962,-0.98385733,0.078250775,0.015511669,0.01312147,-0.99671021,-0.9941692,-0.99318005,-0.027946309,-0.069530005,0.085072454,-0.99849135,-0.99646278,-0.9986594,-0.098719604,-0.039782042,-0.056283159,-0.99677152,-0.99923303,-0.99906708,-0.9958214,-0.99185134,-0.9958214,-0.99185134,-0.99604752,-0.99559074,-0.9979103,-0.99876957,-0.99920982,-0.99972846,-0.99655067,-0.99446091,-0.98769518,-0.99788451,-0.99786999,-0.98387804,-0.99680716,-0.99377193,-0.9916159,-0.9968665,-0.99515418,-0.99331615,-0.99794089,-0.99791891,-0.99837433,-0.99864592,-0.99555953,-0.99887587,-0.99181417,-0.99214956,-0.99501367,-0.99526452,-0.99915196,-0.9985017,-0.9997273,-0.99941684
"train_set",26,"WALKING_DOWNSTAIRS",0.3987336,-0.060722263,-0.17204113,0.18363961,0.073890569,-0.32390669,0.95315534,-0.052777897,0.17256812,-0.95709903,-0.97484401,-0.93926851,0.41275306,0.23573742,0.080181194,-0.09436357,0.0033428556,-0.36159647,-0.52311665,0.076956456,-0.084359017,-0.24501104,-0.51341826,-0.28326236,-0.27305793,0.005179764,-0.24033089,-0.19733228,-0.57048829,-0.34693994,0.1175666,0.21648899,0.1175666,0.21648899,-0.10729725,-0.06048511,-0.092998954,-0.18807904,-0.44606049,-0.46185681,0.075397149,0.13686572,-0.28411327,0.22367483,-0.029877531,-0.40487942,-0.15828988,0.0054941592,-0.30244021,-0.10742982,-0.072517242,-0.41844914,-0.012156579,-0.46742172,-0.1040072,-0.31911125,-0.5476042,-0.4185356,0.12752013,0.07429727,-0.048461644,-0.082866391,-0.33215464,-0.23295204,-0.49148913,-0.46044699
"train_set",25,"WALKING_DOWNSTAIRS",0.40336324,-0.03548493,-0.071735218,-0.094651427,-0.0021572578,-0.44104073,0.96837199,-0.084809155,0.10425403,-0.97613209,-0.96655348,-0.96053025,-0.26400093,0.21773756,0.23662579,-0.38811612,-0.27832455,-0.64344802,0.35924188,-0.14871934,0.25563474,-0.30112029,-0.55593129,-0.42393194,0.078779007,-0.13039919,0.22076073,-0.1818641,-0.81909115,-0.52889411,-0.082772624,-0.10908543,-0.082772624,-0.10908543,-0.38475951,-0.42703957,-0.17640235,-0.437593,-0.57233159,-0.5722558,-0.24659107,-0.055673012,-0.51085893,-0.041252417,-0.037337356,-0.44661646,-0.4082196,-0.3380878,-0.6270345,-0.42133527,-0.26029225,-0.65740483,-0.18571773,-0.66946727,-0.34874249,-0.33907535,-0.50138007,-0.50343696,-0.10528515,-0.24963806,-0.37531288,-0.5039307,-0.45835513,-0.52029092,-0.58472026,-0.58589093
"test_set",24,"SITTING",0.27115142,-0.015648936,-0.1018036,-0.99464059,-0.98669555,-0.98996834,0.84399594,0.29475353,0.27061638,-0.99271689,-0.99413758,-0.99136999,0.07607115,0.0019139489,0.014647955,-0.9937118,-0.98813359,-0.99502617,-0.029863874,-0.056510003,0.076760524,-0.99603589,-0.99048195,-0.99392921,-0.097765817,-0.03748845,-0.05493406,-0.99425055,-0.99491299,-0.99526365,-0.99218075,-0.99455218,-0.99218075,-0.99455218,-0.99388815,-0.9956703,-0.99011094,-0.99180601,-0.99570409,-0.9958898,-0.99399292,-0.9851572,-0.98994547,-0.9948549,-0.98731911,-0.98987229,-0.99341299,-0.98658701,-0.99365133,-0.99466144,-0.99129838,-0.99498653,-0.99428538,-0.99152749,-0.99333325,-0.99659312,-0.98981466,-0.9946159,-0.99451836,-0.99450261,-0.99483803,-0.99582258,-0.99302876,-0.99209825,-0.9956607,-0.99617012
"train_set",30,"WALKING",0.27362878,-0.025588504,-0.11647604,-0.40997425,-0.22751135,-0.17306776,0.96625161,-0.16456307,-0.022612478,-0.98418414,-0.9788679,-0.95674688,0.18090665,-0.068550936,-0.12653038,-0.4014104,-0.42123202,-0.59789766,-0.024391702,-0.069948954,0.11939852,-0.44391331,-0.05284525,-0.27629424,-0.065116331,0.070714466,0.061772109,-0.58586229,-0.52962638,-0.51728222,-0.25388115,-0.44334517,-0.25388115,-0.44334517,-0.43054499,-0.42824528,-0.11911943,-0.27162185,-0.52399609,-0.60057248,-0.44265084,-0.33523423,-0.40368279,-0.39745097,-0.22346597,-0.12461121,-0.41289746,-0.46976148,-0.5522199,-0.4430373,-0.40605746,-0.64227509,-0.4883024,-0.27799018,-0.36533423,-0.44078233,0.05614375,-0.31545253,-0.45253822,-0.52422246,-0.44389647,-0.41153833,-0.4308038,-0.29527526,-0.60925393,-0.61722503
"train_set",15,"WALKING_UPSTAIRS",0.26668265,0.0092141106,-0.1287345,-0.023683028,-0.025017365,-0.12930238,0.91752482,-0.29984671,0.095791128,-0.93106508,-0.92668655,-0.9116735,0.65231734,-0.27627959,-0.20268752,-0.19375395,-0.2548328,-0.69514898,0.1643159,-0.27637581,0.090511652,-0.35771819,-0.13544689,-0.62095034,-0.41184598,0.20484573,0.024196193,-0.51866684,-0.76269492,-0.677575,0.038374632,-0.12836673,0.038374632,-0.12836673,-0.28310196,-0.32882151,-0.15215804,-0.26580213,-0.66434839,-0.75495638,0.001110919,-0.055171066,-0.39051141,-0.033562698,-0.070615568,-0.071256234,-0.24236065,-0.2584545,-0.66146852,-0.21380147,-0.30450808,-0.7274207,-0.19202167,-0.42285542,-0.57820299,-0.41027239,-0.0041279784,-0.67065174,-0.18458094,-0.23371114,-0.28715657,-0.38954893,-0.40846463,-0.29925962,-0.73010444,-0.81101527
"test_set",18,"LAYING",0.25912101,-0.020214029,-0.10702196,-0.98445851,-0.98173073,-0.99272101,-0.20141088,0.53087632,0.84553902,-0.98536308,-0.99486518,-0.99472738,0.075214948,0.0073877718,-0.00084242816,-0.97301472,-0.97447684,-0.99159398,-0.029332686,-0.065488889,0.086207704,-0.9964704,-0.98514151,-0.99061542,-0.097704299,-0.038843905,-0.054053933,-0.99492165,-0.98506253,-0.98392438,-0.98602722,-0.98601527,-0.98602722,-0.98601527,-0.98056514,-0.97912824,-0.98971023,-0.98821325,-0.98805132,-0.98665947,-0.98087293,-0.97892886,-0.9905941,-0.98609072,-0.9834518,-0.99402234,-0.97505974,-0.97605397,-0.98921495,-0.97310854,-0.9743019,-0.99271555,-0.99527327,-0.98316945,-0.9881669,-0.99681656,-0.98654971,-0.99241103,-0.9822346,-0.99024785,-0.97795959,-0.97937881,-0.98612987,-0.99222868,-0.98482837,-0.99017316
"train_set",6,"WALKING_DOWNSTAIRS",0.38126014,-0.024963213,-0.1278032,0.36769634,0.2081015,-0.47315207,0.93543173,-0.22683822,-0.0099447502,-0.98293675,-0.9535359,-0.94444602,-0.11145012,0.47851575,-0.098832703,0.10848031,0.16284968,-0.49311652,-0.30097873,0.11101408,0.11043561,-0.63824307,-0.40782595,-0.12324023,-0.15766522,-0.021999097,0.12323052,-0.40563459,-0.34771079,0.2315792,0.26585118,0.33049883,0.26585118,0.33049883,-0.029153027,0.14539807,-0.29010331,-0.41887683,-0.25212034,-0.29579379,0.24995289,0.11952402,-0.43252764,0.41134069,0.17699574,-0.54276486,0.060438987,0.03269389,-0.43075367,0.060826484,0.22718587,-0.5549549,-0.47420065,-0.33341952,0.16019945,-0.69263825,-0.46314217,-0.31971685,0.37051948,0.10022686,0.23569291,0.01289508,-0.37847892,-0.55550217,-0.3172937,-0.31512465
"train_set",22,"LAYING",0.28084523,-0.016996863,-0.10811426,-0.99143097,-0.99406612,-0.99150346,-0.40107468,0.64674688,0.78096718,-0.9901021,-0.99819772,-0.99467778,0.070064064,0.015894857,-0.0032073915,-0.9924694,-0.99299732,-0.99280216,-0.032663765,-0.039558626,0.063416479,-0.99069625,-0.99478693,-0.98220836,-0.089424306,-0.03702645,-0.062378697,-0.99648604,-0.99850963,-0.9962476,-0.99414488,-0.99564477,-0.99414488,-0.99564477,-0.99382148,-0.99483718,-0.9790456,-0.99339871,-0.99826502,-0.9985714,-0.99103429,-0.99212365,-0.99230532,-0.99147525,-0.99451841,-0.99072249,-0.99239235,-0.9925207,-0.99214857,-0.99323234,-0.99417828,-0.99185858,-0.98710057,-0.99576194,-0.98656641,-0.99182333,-0.99413465,-0.98226983,-0.99492343,-0.99605282,-0.99420956,-0.99454141,-0.99501406,-0.99315551,-0.99870139,-0.99803947
"train_set",5,"WALKING_UPSTAIRS",0.27503015,-0.048205132,-0.104989,-0.078711993,0.14752673,-0.26838891,0.94438512,-0.23356385,-0.022743853,-0.97290691,-0.96031551,-0.94762771,-0.29350928,-0.32689856,-0.22121778,-0.26036035,-0.1935423,-0.72432293,0.41809651,-0.33010399,0.020972439,-0.46488568,-0.41195274,-0.2630852,-0.25563917,-0.020114165,-0.072001168,-0.35062356,-0.68948254,-0.29970969,0.021627044,-0.18959018,0.021627044,-0.18959018,-0.29523021,-0.3934394,-0.19077135,-0.26094921,-0.50617064,-0.62964456,-0.16276657,-0.033006459,-0.52374332,-0.047526595,0.16178123,-0.20617582,-0.33372884,-0.26978001,-0.70026059,-0.25006494,-0.16332593,-0.74637198,-0.26780534,-0.57567933,-0.21423894,-0.52836445,-0.33445063,-0.34714205,-0.14305977,-0.34272985,-0.36623499,-0.43390775,-0.3582603,-0.32201871,-0.61023018,-0.68359741
"train_set",22,"WALKING_DOWNSTAIRS",0.3801493,-0.025599851,-0.060792467,0.39174623,0.097848223,-0.34368307,0.91512024,-0.21261387,0.11345374,-0.95110306,-0.94192574,-0.83495473,-0.36618525,0.53814904,0.16256509,0.079621191,-0.066683215,-0.44902955,-0.051023483,-0.10740694,0.091886388,-0.47266926,-0.60614655,-0.33512203,-0.10592766,-0.050137328,0.25021333,-0.31076287,-0.67335271,-0.36020918,0.32903774,0.15964662,0.32903774,0.15964662,-0.013722742,-0.11825478,-0.40163829,-0.51163847,-0.4858348,-0.6610165,0.13493248,0.093314101,-0.33448652,0.48073959,0.030851594,-0.4027085,-0.0081202715,-0.088274352,-0.37711035,0.075642535,-0.10747189,-0.52122846,-0.33380486,-0.59678211,-0.22527068,-0.51672937,-0.61479408,-0.43616163,0.080838655,0.021030239,-0.048140063,-0.22215554,-0.51051619,-0.59824076,-0.64105402,-0.71328673
"train_set",26,"STANDING",0.27209328,-0.024768809,-0.088609535,-0.95089017,-0.89111,-0.87511109,0.95714483,-0.091280885,0.17259696,-0.95031211,-0.95436701,-0.93931756,0.098317805,-0.05360855,-0.014060625,-0.92532487,-0.93511925,-0.91758829,0.08811616,-0.25841579,0.33253317,-0.81502817,-0.89214278,-0.88968698,-0.18401598,-0.067017008,-0.12746833,-0.79149336,-0.92326357,-0.91852474,-0.91002003,-0.93391552,-0.91002003,-0.93391552,-0.93557837,-0.88997222,-0.77293635,-0.74044551,-0.91583315,-0.83927244,-0.93557019,-0.88899414,-0.88644876,-0.95843374,-0.89813581,-0.87768649,-0.92577796,-0.93227518,-0.89835618,-0.931609,-0.94374224,-0.93797566,-0.7320018,-0.8894413,-0.86513896,-0.84248775,-0.89453227,-0.90909039,-0.91996897,-0.95291348,-0.8966107,-0.88042803,-0.75737238,-0.77314418,-0.83710749,-0.85309173
"test_set",24,"STANDING",0.28364159,-0.0069924454,-0.12977814,-0.99415188,-0.95456186,-0.95184402,0.96871146,-0.15317126,-0.033171893,-0.99601012,-0.95839431,-0.94204476,0.075493169,-0.0067359612,0.024971766,-0.98542529,-0.97964836,-0.9866481,-0.010780044,-0.083990625,0.10006427,-0.9310144,-0.98608779,-0.98437901,-0.076801117,-0.041816638,-0.044902126,-0.98419209,-0.99047289,-0.9921426,-0.96834195,-0.95845392,-0.96834195,-0.95845392,-0.98504998,-0.98652005,-0.94887638,-0.92983046,-0.98938989,-0.99198704,-0.9918133,-0.96450454,-0.96922864,-0.9953869,-0.95160163,-0.94568836,-0.9865195,-0.97972234,-0.98311841,-0.98543802,-0.98100448,-0.9890769,-0.94498293,-0.98788958,-0.9832373,-0.92877494,-0.98502336,-0.98608361,-0.97080639,-0.95743338,-0.98613076,-0.98564177,-0.9596,-0.92506722,-0.99173213,-0.99250789
"train_set",29,"WALKING_DOWNSTAIRS",0.088857203,-0.032967633,-0.1326659,0.13149914,-0.22000303,-0.13923859,0.95726384,-0.070271617,0.13404618,-0.96130663,-0.88793676,-0.86614538,-0.027189439,-0.073797813,-0.0084847,-0.039645064,-0.21974476,-0.43781455,-0.35866867,-0.13426324,-0.030974942,0.15007996,-0.34887094,-0.25021671,-0.050208427,-0.11294819,-0.12831512,-0.29260288,-0.71560568,-0.40391661,0.085085591,0.076654091,0.085085591,0.076654091,-0.17406687,-0.064943843,0.095832885,0.14095641,-0.55201901,-0.56377669,0.058514993,-0.14980968,-0.21835025,0.15899762,-0.31004458,-0.16346153,-0.063323896,-0.20677757,-0.36716814,-0.10062974,-0.2938174,-0.50828687,-0.0067807606,-0.45229677,-0.17285032,0.16946389,-0.2969544,-0.34591896,0.082092091,-0.093944811,0.016920359,-0.18718227,-0.2252642,0.1602685,-0.55412868,-0.60804734
"train_set",15,"WALKING_UPSTAIRS",0.16088695,0.027137849,-0.074331276,-0.071306081,-0.15793854,-0.37691733,0.91872097,-0.32878997,0.085040541,-0.96122233,-0.96563222,-0.96380797,0.24017392,0.29761294,0.14745891,-0.26702328,-0.34797025,-0.79758676,-0.38525577,0.31627486,0.0077259808,-0.53957174,-0.20044511,-0.64877795,0.20055375,-0.34410428,0.11185083,-0.57531001,-0.75450022,-0.71667979,-0.066910881,-0.18676794,-0.066910881,-0.18676794,-0.36209563,-0.42573832,-0.21849055,-0.2589709,-0.68029705,-0.77937637,-0.13789518,-0.19859318,-0.59025139,-0.046294812,-0.18967613,-0.32506835,-0.32706528,-0.38253396,-0.77567912,-0.26916669,-0.35331167,-0.8179756,-0.34771798,-0.4051826,-0.5951032,-0.60226041,-0.10227435,-0.70033394,-0.24663808,-0.28121586,-0.42558361,-0.42932758,-0.36799755,-0.31303634,-0.76929502,-0.80942516
"test_set",12,"SITTING",0.274152,-0.00026510281,-0.10381006,-0.96614315,-0.74304726,-0.87662313,0.97209732,0.0010740316,0.069505594,-0.99089757,-0.91942372,-0.9216677,0.077832247,-0.0045515711,0.043506368,-0.94442946,-0.90615373,-0.94577007,-0.028066586,-0.049089142,0.092563465,-0.93294414,-0.9237022,-0.85391666,-0.10818401,-0.03140103,-0.048147362,-0.93244299,-0.94932174,-0.949612,-0.8697372,-0.88049487,-0.8697372,-0.88049487,-0.93497448,-0.92606725,-0.89918473,-0.9130295,-0.94773807,-0.94610685,-0.95508426,-0.84112563,-0.90090621,-0.97165292,-0.71812474,-0.87240018,-0.94428679,-0.90972706,-0.93498898,-0.94966994,-0.90846956,-0.9560255,-0.91530414,-0.92206769,-0.90353696,-0.93847634,-0.92518707,-0.85391402,-0.90055472,-0.88765803,-0.92364638,-0.927557,-0.92362244,-0.92047824,-0.94804704,-0.94665726
"test_set",18,"WALKING_UPSTAIRS",0.2258582,-0.064337079,-0.12906429,-0.38622497,-0.1279957,-0.4677353,0.9068454,-0.33951374,0.064983997,-0.95176161,-0.88035855,-0.9151972,0.16038913,0.076787118,0.011296185,-0.53042758,-0.53402968,-0.75910197,0.12378197,-0.24110192,0.055537163,-0.36533033,-0.38362723,-0.49685924,-0.217778,-0.063568555,-0.0073375069,-0.63082675,-0.81803377,-0.69966038,-0.28483507,-0.42450595,-0.28483507,-0.42450595,-0.56144277,-0.59343006,-0.28160293,-0.3236089,-0.73735135,-0.79854843,-0.46081405,-0.32062223,-0.60155801,-0.35905247,-0.09447866,-0.44183742,-0.54502801,-0.54720438,-0.71707732,-0.55681524,-0.5514355,-0.80269264,-0.41680301,-0.59655939,-0.50034352,-0.36161061,-0.28709136,-0.54159368,-0.44373869,-0.50288194,-0.57562296,-0.61936559,-0.52212408,-0.32033116,-0.79214558,-0.82131345
"train_set",11,"STANDING",0.28545798,-0.0068687057,-0.11721027,-0.99567423,-0.97904555,-0.98335826,0.93471805,-0.17389138,0.22969286,-0.99047044,-0.97559614,-0.9800083,0.074098078,0.017819447,-0.0028785316,-0.99608285,-0.98856761,-0.99396692,-0.029039195,-0.073963666,0.076964971,-0.98487317,-0.99691801,-0.97656187,-0.089547207,-0.040364053,-0.041384654,-0.99286196,-0.99872575,-0.99393948,-0.98627373,-0.97910686,-0.98627373,-0.97910686,-0.99456349,-0.99526163,-0.98612473,-0.98191496,-0.99677567,-0.99714181,-0.99587789,-0.98206782,-0.9914129,-0.99545846,-0.9777123,-0.97925793,-0.99598055,-0.9876119,-0.9935976,-0.99655918,-0.99076801,-0.99272057,-0.98238909,-0.99770975,-0.97967153,-0.9855953,-0.99635726,-0.97749993,-0.98804269,-0.97652945,-0.9949752,-0.99436525,-0.98592338,-0.98207609,-0.99687743,-0.99741471
"test_set",20,"WALKING_UPSTAIRS",0.2474895,0.0046646244,-0.14414617,-0.26741828,0.070011015,-0.38846686,0.77825352,-0.52435663,0.07844607,-0.94663493,-0.93988538,-0.93360212,-0.14798602,0.6093118,0.36076268,-0.32200972,-0.26050634,-0.66991045,-0.17391318,0.15084077,-0.1225102,-0.59311687,-0.24805896,-0.0038057196,-0.15434537,-0.095157224,0.21137564,-0.49200587,-0.56638287,-0.41794702,-0.14813609,-0.30097762,-0.14813609,-0.30097762,-0.40598614,-0.26461526,-0.1780754,-0.42516637,-0.51812621,-0.57694016,-0.19459181,0.069924986,-0.47056022,-0.29813308,0.0025115201,-0.39179493,-0.30795183,-0.29665701,-0.63350896,-0.4014783,-0.27004689,-0.70487777,-0.46639857,-0.32533837,-0.017322742,-0.63343645,-0.20928688,-0.090418445,-0.29497529,-0.41270756,-0.23581707,-0.3081517,-0.44426531,-0.51130802,-0.58035967,-0.59618326
